Target	Compound	True	RFR	MLPR	LR
CHEMBL258	CHEMBL427687	-7.377759	-5.121985191905333	-5.767439051273298	-5.269892300701897
CHEMBL1862	CHEMBL461776	-7.549609	-6.862938927764775	-6.8900272735769255	-7.384128414101753
CHEMBL2358	CHEMBL3981270	-6.907755	-6.991117123711762	-6.9149965201405825	-7.069770232783119
CHEMBL2971	CHEMBL3645019	-7.432578	-4.911110933875574	-6.635656167385374	-4.023939400414446
CHEMBL2996	CHEMBL76920	-3.688879	-2.684689744268451	-3.7504175246964158	-3.4037522833358618
CHEMBL331	CHEMBL495545	-2.484907	-4.271780999707505	-3.090268674594804	-3.4299376656147658
CHEMBL279	CHEMBL3979028	-9.003108	-7.731626135586101	-8.462608013077629	-7.3817156199785305
CHEMBL260	CHEMBL2401998	-2.397895	-1.6714308632711052	-2.110942062786531	-2.0045354288567383
CHEMBL5508	CHEMBL1802404	-4.553877	-5.711629749535904	-4.7098932718427395	-6.3632924032271765
CHEMBL308	CHEMBL210246	-8.131531	-5.637190544881225	-4.587774058871762	-5.472702538232312
CHEMBL3038477	CHEMBL3912234	-6.907755	-6.294858138824881	-7.361413336331129	-5.66718332314394
CHEMBL2971	CHEMBL3703490	-4.127134	-5.237832377525169	-5.148688658862314	-5.179769513756193
CHEMBL1862	CHEMBL1242471	-8.724207	-6.631894813416079	-8.545720908137906	-8.152483235938085
CHEMBL2971	CHEMBL3897798	-2.890372	-3.8297903140180396	-4.336073206400595	-4.137215532123117
CHEMBL5491	CHEMBL461116	-2.639057	-4.424447919070083	-5.6491968328065685	-3.8966515595316453
CHEMBL2363049	CHEMBL2437482	-4.079231	-6.46321659036419	-7.707358656919257	-5.966930695734989
CHEMBL308	CHEMBL1964243	-6.813445	-4.311888595495579	-4.138662208445429	-4.746411912715197
CHEMBL2971	CHEMBL3893247	-1.856298	-2.718432815678226	-1.142807550551364	-3.2138736885627437
CHEMBL4523	CHEMBL3898847	-4.471296	-4.369207928318787	-2.692905787337737	-4.4459407085657165
CHEMBL260	CHEMBL12131	-6.486161	-6.082738127526194	-4.517076248101904	-6.831685948291307
CHEMBL1907600	CHEMBL296468	-5.828946	-4.582202280190712	-5.513985202666419	-3.6418746858817443
CHEMBL2147	CHEMBL2035631	-3.465736	-3.1751054181743017	-2.5029061064376155	-3.932993542977627
CHEMBL2363049	CHEMBL3092323	-8.178639	-6.711616908493784	-5.949282835842818	-5.817633728195823
CHEMBL1824	CHEMBL393848	-4.248495	-3.9441801951854436	-3.8141394093517453	-3.317670189655551
CHEMBL4501	CHEMBL3670439	-3.740048	-5.402575578411618	-7.535442551094133	-5.533525593150795
CHEMBL2363049	CHEMBL3814940	-6.214608	-5.726135905475682	-5.657940667640942	-4.649095766504109
CHEMBL260	CHEMBL1091923	-4.26268	-4.470087147633719	-4.373689034993838	-4.139109019930585
CHEMBL4179	CHEMBL1773329	-7.549609	-5.283284249292139	-7.265858007252013	-4.8209151519069575
CHEMBL3142	CHEMBL1766774	-7.696213	-8.500233412126533	-7.400029445346942	-7.199163711416359
CHEMBL3797	CHEMBL4109786	0.174353	0.3445265833333334	0.1886066449232262	0.45529251844773455
CHEMBL2971	CHEMBL3907227	-6.907755	-4.105804839512981	-4.083333194616359	-4.872576267345899
CHEMBL3529	CHEMBL3984323	-4.60517	-3.9010311967515934	-3.710815825266987	-4.017212832088751
CHEMBL5147	CHEMBL3959857	-3.912023	-4.349700247300733	-4.218421401070758	-5.3541316101886025
CHEMBL1955	CHEMBL1098121	-7.625595	-7.2020275242481215	-7.209568542632762	-6.793506874797283
CHEMBL299	CHEMBL307543	-7.696213	-6.335851579999999	-5.873169870259055	-5.733867579947923
CHEMBL2695	CHEMBL3642381	-5.621741	-5.557138448271411	-4.527155278581075	-6.077536113463678
CHEMBL3038477	CHEMBL4106659	-8.517193	-7.228414669805647	-8.560569070743627	-5.709326562730525
CHEMBL1824	CHEMBL3934382	-4.60517	-5.040796061556052	-4.530060225477904	-5.057918720468387
CHEMBL301	CHEMBL3906916	-8.177516	-8.587119791156633	-8.902319535026189	-6.772297423849453
CHEMBL203	CHEMBL554053	-8.612503	-7.079823154911962	-6.158047609688381	-6.694863045768932
CHEMBL279	CHEMBL366241	-3.258097	-3.184102945657544	-3.1059977487063475	-3.9012708829396354
CHEMBL3553	CHEMBL3589170	-3.806662	-4.027014149564533	-4.859840998427996	-4.4839261365212115
CHEMBL3231	CHEMBL1614775	-5.295965	-6.666594451428571	-6.346729657841576	-6.898583358501262
CHEMBL301	CHEMBL324577	-4.304065	-4.981533297006459	-4.642829297072171	-3.9252448386618535
CHEMBL2850	CHEMBL101804	-4.94876	-3.551591595230521	-3.06285780685901	-3.779517450201582
CHEMBL2148	CHEMBL3359914	-3.332205	-1.964377362195855	-1.1260352160438525	-2.673153415866351
CHEMBL2208	CHEMBL215803	-6.907755	-6.297656660000002	-5.040537634004887	-4.663942466584488
CHEMBL2971	CHEMBL3900724	-6.907755	-3.7493205346935614	-2.6261490692716154	-3.906033444379369
CHEMBL5491	CHEMBL209907	-8.29405	-7.544316510688167	-7.012786314161781	-7.360768473775254
CHEMBL3038477	CHEMBL3950568	-4.60517	-4.2327580721708555	-3.4428141697904056	-4.153809546952187
CHEMBL3430907	CHEMBL3422081	-6.152733	-7.152921799121406	-6.885305461182861	-6.735494534935626
CHEMBL2358	CHEMBL3929690	-7.824046	-7.617806530451544	-7.839055863352244	-7.629805968641268
CHEMBL260	CHEMBL3822573	-8.517193	-6.527667476376697	-6.156463618430372	-5.448419249041644
CHEMBL2147	CHEMBL3687459	3.506558	0.934858172331534	2.3145789014672533	0.2655315677034107
CHEMBL5331	CHEMBL3943243	-5.135798	-4.678858402500002	-4.953370158679238	-4.5290206074399055
CHEMBL3038477	CHEMBL3905261	-2.302585	-2.635689747059155	-2.480936153837227	-2.459220417146801
CHEMBL3553	CHEMBL3763833	-6.646391	-3.6144319737949826	-3.225131321286285	-3.1745110455385337
CHEMBL1913	CHEMBL13976	0.693147	-2.685959239209737	-0.7629311490209363	-2.5705644303145325
CHEMBL3553	CHEMBL3981673	-6.040255	-4.988440986683566	-5.667143799696711	-5.507225115656128
CHEMBL1907601	CHEMBL308252	-4.204693	-4.69457262144719	-4.37163181605327	-5.095488406005404
CHEMBL1907605	CHEMBL3746463	-4.736198	-5.0550823133346015	-5.149800649243957	-6.039577046534262
CHEMBL203	CHEMBL247468	-5.983936	-5.344299511910179	-5.202758822082963	-5.087253812557285
CHEMBL5570	CHEMBL2037208	-5.736572	-7.2075577599999985	-8.187042443917397	-7.955783834322771
CHEMBL4630	CHEMBL1643252	-4.248495	-6.807273729866066	-7.165263932583219	-7.099706180401256
CHEMBL2276	CHEMBL380724	-3.73767	-5.54134902890855	-6.127378291383207	-5.437824049336729
CHEMBL3582	CHEMBL2147545	-4.394449	-4.103517096083972	-5.23015652167197	-5.4857488069130005
CHEMBL258	CHEMBL507714	-7.090077	-5.948160687272635	-8.25737454141944	-5.963995219197116
CHEMBL4898	CHEMBL3678289	-1.098612	-1.9769067003571419	-0.48413213090461116	-1.529233788228351
CHEMBL2815	CHEMBL3676089	-2.509599	-1.7902064896116585	-1.3296333507498237	-1.2642881262847516
CHEMBL1974	CHEMBL3329656	-6.515897	-6.533343518564265	-7.571320839460429	-5.552318021744366
CHEMBL1844	CHEMBL451575	0.693147	-0.15571538	-0.10806488202198444	-0.5821197894087105
CHEMBL2637	CHEMBL203631	-5.459586	-2.290608113215529	-2.9255089583877996	-2.482068161954123
CHEMBL2971	CHEMBL3650994	-7.31055	-5.965363575052939	-7.027374273359729	-6.663833329481347
CHEMBL3629	CHEMBL3699277	1.966113	-0.4531700882345258	-1.4638298343057787	-0.5790769057841336
CHEMBL4523	CHEMBL3660055	-5.31812	-4.788173198779519	-2.860931452883209	-4.310667255811484
CHEMBL203	CHEMBL3915508	-1.410987	-3.935719591638948	-4.230520656791232	-5.4233643790512716
CHEMBL203	CHEMBL533849	-6.214608	-5.220899721787943	-5.426102313973721	-4.8192886718930765
CHEMBL1981	CHEMBL3932707	-4.60517	-4.605169999999999	-4.652507017026467	-4.344542906406799
CHEMBL2292	CHEMBL3589671	-5.192957	-3.9214391258533667	-5.128961744953325	-3.7649575299856286
CHEMBL203	CHEMBL362232	-3.433987	-5.110678518336225	-4.569543620690214	-4.983810386888389
CHEMBL2815	CHEMBL3676042	-0.405465	-1.1377836541836086	-1.523964622353935	-1.0423741345645103
CHEMBL3038477	CHEMBL3985351	-2.302585	-2.4323500812874808	-2.4520059642381753	-2.056259569385276
CHEMBL2431	CHEMBL523586	-2.197225	-2.5325441654253664	-1.9749491231658605	-3.096828590941562
CHEMBL260	CHEMBL3634706	-5.342334	-6.086034575209937	-5.0063126924495505	-6.724579252210113
CHEMBL2148	CHEMBL3644972	-4.892752	-5.764051846716072	-4.641978132615292	-5.382234192410415
CHEMBL1974	CHEMBL2063325	-1.94591	-2.453968213735147	-1.276398727596056	-3.358274788451686
CHEMBL1981	CHEMBL2403839	-8.49167	-5.92744947496745	-6.6342190073701435	-5.981469090104104
CHEMBL1936	CHEMBL1172837	-1.974081	-2.69954749985598	-4.74780279277014	-3.5328619601029487
CHEMBL2431	CHEMBL2325730	-5.068904	-3.8440640130268835	-4.906600067655184	-4.0431456244138
CHEMBL3038477	CHEMBL3949892	-4.60517	-3.9137918214437204	-3.0263253745040815	-4.093049699886777
CHEMBL1907605	CHEMBL518800	-4.127134	-4.530363461558316	-3.807505868929764	-3.721984739421016
CHEMBL4040	CHEMBL461139	-7.003065	-7.775584139999996	-8.405568015000473	-8.609553842532947
CHEMBL2276	CHEMBL380625	-6.659294	-5.565209625930878	-5.571918893235982	-5.529163543601243
CHEMBL3973	CHEMBL3964701	-2.095315	-2.622265097685736	-2.999663962094339	-2.612579331571149
CHEMBL1974	CHEMBL3919730	-8.934031	-5.170521403036938	-3.3309938330742836	-7.202124313233134
CHEMBL1936	CHEMBL558752	-2.995732	-3.6821747119110046	-3.4241402360478705	-3.1995508634936365
CHEMBL203	CHEMBL3976226	-3.912023	-3.8706294298955912	-3.8624578736029864	-4.682130281384168
CHEMBL4523	CHEMBL3393699	-2.890372	-2.9602675503517073	-2.424058241742642	-3.7881182402673725
CHEMBL258	CHEMBL3786567	-8.909235	-5.211662437948252	-5.772655086045722	-5.969992246392172
CHEMBL2148	CHEMBL3652379	-6.700731	-5.829439293267263	-6.3935315891670665	-7.082838502994935
CHEMBL1824	CHEMBL1683966	-5.762051	-3.9285000540276087	-4.955191549551288	-3.9318869419124347
CHEMBL1936	CHEMBL4088552	-7.512618	-2.763551874293079	-2.555058902557552	-3.8319498073051808
CHEMBL2068	CHEMBL3932115	-6.907755	-6.867811906666646	-6.916850955278862	-6.8027504903071225
CHEMBL2695	CHEMBL3642298	-9.21024	-7.538637332819067	-8.574917739978686	-7.473810749522029
CHEMBL1907601	CHEMBL463054	-2.302585	-2.3411394554186957	-2.1276472106659354	-2.965753510684027
CHEMBL1862	CHEMBL2311807	-6.619807	-6.377091101495273	-5.762615907664055	-6.327669027139237
CHEMBL2358	CHEMBL3911988	-7.452692	-7.715851840543808	-7.835781044989658	-7.685934189648027
CHEMBL2431	CHEMBL2177376	-7.603399	-2.240949536863357	-1.522196976481671	-2.299161627832693
CHEMBL2695	CHEMBL4069365	-8.612503	-6.433164665506681	-3.299632040187491	-7.170935720004931
CHEMBL4282	CHEMBL1242977	-8.987197	-4.892582484019393	-7.216044000127702	-5.958934738412566
CHEMBL4722	CHEMBL3915550	-1.386294	-3.5570592154023406	-2.6455101747597833	-4.4203751474320105
CHEMBL4898	CHEMBL518051	-1.609438	-4.502178165009158	-4.595332724983156	-3.0797352280937345
CHEMBL2695	CHEMBL1254007	-7.863267	-6.670294480452514	-7.088507859742281	-6.30118357507741
CHEMBL4070	CHEMBL2087009	-8.665613	-7.791759646666663	-8.05817434956676	-7.673859460664862
CHEMBL3650	CHEMBL3899692	-0.529451	-1.2967010992427301	-1.1744091862248962	-1.6646906215144872
CHEMBL2095188	CHEMBL354276	-3.401197	-5.127188328141025	-5.863768143671799	-5.614114749147972
CHEMBL2971	CHEMBL1078866	-2.639057	-3.0874902873970003	-2.56901155447173	-2.486357752304833
CHEMBL1974	CHEMBL3326005	-1.098612	-1.772481403545972	-0.4879877344940451	-3.303737822300585
CHEMBL2971	CHEMBL4100048	-6.154858	-5.8334421729139025	-6.551149757272472	-5.5560305920847854
CHEMBL4179	CHEMBL1822135	-5.099866	-4.6668574776297875	-4.000540725238745	-4.174797322119072
CHEMBL4142	CHEMBL3681307	-1.704748	-3.3074522320206783	-3.4192519737044775	-2.6906676040772712
CHEMBL2828	CHEMBL3923163	0.916291	-1.6158677701946749	-1.8460161938602133	-1.8821804131293298
CHEMBL4040	CHEMBL524266	-6.740519	-7.6430116099999985	-6.870859953434205	-7.202795381958165
CHEMBL1981	CHEMBL1082829	-6.907755	-6.755233153991932	-6.436392265290321	-6.287819890426534
CHEMBL2007	CHEMBL4084878	-5.733341	-5.263223415297089	-4.399166157074653	-5.414837369966721
CHEMBL4179	CHEMBL2420571	-5.247024	-4.929554263379458	-6.475422625762207	-5.343835491722123
CHEMBL2996	CHEMBL466654	-4.442651	-4.5741255835453964	-4.518812828401584	-4.846428901177201
CHEMBL4816	CHEMBL2177365	-3.332205	-2.9002257446199384	-3.7919596272319955	-3.119843912572123
CHEMBL1981	CHEMBL447639	-4.60517	-4.050193481904761	-4.43286027084126	-4.084927403651568
CHEMBL2148	CHEMBL2325912	-2.163323	-1.3322681512908312	-3.605896029370349	-2.1708967312938343
CHEMBL203	CHEMBL169570	-5.521461	-6.615342538127177	-6.694610862499165	-6.882135637210778
CHEMBL1936	CHEMBL3608786	-2.944439	-5.554932292919928	-5.5389138518403955	-5.354521505670888
CHEMBL2828	CHEMBL3314285	-8.692826	-5.030553866642861	-4.762089980320146	-5.443139008564711
CHEMBL258	CHEMBL1270897	-5.950643	-5.469222530580074	-5.619755626840224	-6.031292297227995
CHEMBL3142	CHEMBL2396661	-9.11603	-7.2384294541326355	-7.484788004438553	-6.039109622988735
CHEMBL279	CHEMBL3969747	-6.907755	-7.864257948683715	-8.744290612190039	-7.282537383924931
CHEMBL4282	CHEMBL554993	-2.302585	-3.8736370493630656	-7.207814485524071	-2.968370893060745
CHEMBL2041	CHEMBL1287853	-3.871201	-6.5490665865888396	-6.989529505551111	-7.536288372526236
CHEMBL1868	CHEMBL238531	-6.620073	-6.0536332400484385	-6.160432912346253	-6.078750539515481
CHEMBL2276	CHEMBL1822136	-5.181784	-3.1217023560286963	-3.0815533409949403	-3.5797686003195177
CHEMBL3629	CHEMBL3699294	1.469676	0.8162962005749981	1.6583239904911857	-0.44838922483020527
CHEMBL4523	CHEMBL3909365	-3.461979	-2.507242261318422	-2.2653346172983286	-2.6687266542319668
CHEMBL1936	CHEMBL3085828	-8.006368	-6.309048226841919	-7.157690611196697	-5.783153303642251
CHEMBL1824	CHEMBL3906936	-3.912023	-3.99196661188041	-3.904552818696759	-4.88304662694385
CHEMBL2147	CHEMBL3687448	0.579818	-0.12069121126845532	-0.6737262992721527	1.1023710320767526
CHEMBL4282	CHEMBL255559	-4.875197	-4.430382173705739	-4.959083387215919	-5.456034475485462
CHEMBL4142	CHEMBL3900268	-5.64134	-1.9641001282586834	-2.0499894828478515	-2.1531117934429336
CHEMBL3920	CHEMBL514356	-5.135798	-4.349711654682476	-5.198867404831377	-3.8628252809739063
CHEMBL203	CHEMBL4086821	-5.689345	-5.646636530466521	-5.499780317526861	-4.914005685103733
CHEMBL3717	CHEMBL1823219	-8.517193	-8.516012584730994	-8.530031878478036	-7.9283102254108755
CHEMBL3920	CHEMBL2147534	-5.872118	-5.740664893333335	-4.837218579267117	-6.164920318352882
CHEMBL2007	CHEMBL4101438	-7.023759	-5.734811555566938	-7.402547518883554	-5.549565701170513
CHEMBL1844	CHEMBL3660771	-6.214608	-5.039392858728343	-5.8268770482401555	-4.36566396508947
CHEMBL4523	CHEMBL3932047	1.203973	1.4591646699523815	1.1128315506520459	0.2096910378661221
CHEMBL1862	CHEMBL1242034	-8.764053	-6.952022549643389	-7.063135930788707	-7.646833638739993
CHEMBL3905	CHEMBL233958	-8.575462	-6.7495772807249805	-7.587232695634066	-8.156407365814538
CHEMBL2276	CHEMBL2380582	-4.540098	-4.897852368222525	-4.913262613566483	-4.842122923240058
CHEMBL3650	CHEMBL3908326	-0.690644	-2.157059157525699	-3.225162119379782	-2.615344308844298
CHEMBL4816	CHEMBL2325991	-7.970049	-4.018690326453631	-4.277996074191776	-4.851828772715233
CHEMBL2148	CHEMBL3665173	3.839702	3.034103101594668	3.9268866749052256	1.6856806535031836
CHEMBL3234	CHEMBL1085317	-6.386879	-5.5798923251504355	-4.712362212225184	-5.252446780072393
CHEMBL2695	CHEMBL3642349	-7.168441	-6.80070732276798	-5.597161460008676	-7.538215371041198
CHEMBL2971	CHEMBL4088262	-2.302585	-2.1655328176452024	-1.134765641533987	-1.262779826267666
CHEMBL2185	CHEMBL2408614	-7.438384	-7.04120645157617	-6.537309158259578	-6.548012517281314
CHEMBL2208	CHEMBL562137	-2.995732	-2.12475658	-2.4447109210150906	-1.7683463681927423
CHEMBL1974	CHEMBL220049	-3.258097	-3.5482701569754083	-4.426138733107047	-3.4340436349876278
CHEMBL2971	CHEMBL3359910	-4.867534	-4.58792203053345	-4.865397626474199	-4.804810727266824
CHEMBL2996	CHEMBL476746	-5.192957	-6.700475112649686	-6.693657001809516	-6.690726563734003
CHEMBL203	CHEMBL245667	-4.158883	-4.808916887472804	-5.174614099126538	-5.090043298559474
CHEMBL1974	CHEMBL3919644	-6.907755	-6.5577884869511465	-7.116573853193363	-6.206847588059294
CHEMBL2147	CHEMBL2047864	-5.075174	-5.583163999874501	-6.597248167332837	-5.177092061841701
CHEMBL1981	CHEMBL436509	-8.476371	-7.291051119673374	-7.961315813998874	-7.103202747159182
CHEMBL1824	CHEMBL3893890	-3.912023	-3.99196661188041	-3.8710838374089582	-4.754515972949889
CHEMBL1936	CHEMBL198297	-3.258097	-5.575025634155823	-5.5371991165514265	-5.331901837745111
CHEMBL4376	CHEMBL4062820	-5.347108	-6.497735381567034	-6.516453632880724	-5.942482776705081
CHEMBL3983	CHEMBL1807305	-3.044522	-4.49515255861111	-4.450927174461562	-4.603761674387266
CHEMBL301	CHEMBL3822858	-6.202536	-5.580213451100353	-6.692589221863481	-4.974642368184796
CHEMBL4722	CHEMBL3717935	-4.330733	-4.921207812509314	-3.135777149462562	-4.424754732403251
CHEMBL1974	CHEMBL1807478	-1.94591	-3.6731063095763785	-4.016909619845358	-4.007971950806629
CHEMBL279	CHEMBL3979908	-8.795874	-7.745955168544302	-8.48927091921169	-7.063264028854498
CHEMBL1936	CHEMBL410504	-3.044522	-3.7250625187661943	-4.3439123853792205	-5.077990052789385
CHEMBL258	CHEMBL2022711	-5.602119	-6.259562549283029	-7.958043667231199	-6.3972874283223895
CHEMBL2996	CHEMBL2153748	-0.587787	-4.306600046395649	-3.9077335948638545	-4.8520811310138265
CHEMBL2147	CHEMBL3780971	-7.948032	-7.620784950538029	-7.939361192538503	-5.653878275344163
CHEMBL1862	CHEMBL1241771	-8.517193	-7.107874231118085	-7.823043657659505	-6.993282772480697
CHEMBL279	CHEMBL3814773	-6.791221	-5.1008590877252225	-5.317343390513072	-4.834300636267409
CHEMBL4722	CHEMBL3663735	-3.135494	-4.393269304205118	-5.190025127521764	-4.554153360055159
CHEMBL2185	CHEMBL3670425	-1.722767	-1.3972977049399347	-1.610861255727838	-0.7404360104779641
CHEMBL279	CHEMBL469172	-5.438079	-5.831138522658241	-7.0726991979586185	-5.149393086844186
CHEMBL4282	CHEMBL3703108	-4.26268	-5.536813668806854	-6.037386929321007	-5.615564698359107
CHEMBL4179	CHEMBL1946339	-5.480639	-4.003130660884745	-3.0730239433354964	-3.90202917985635
CHEMBL4722	CHEMBL3680502	-2.116256	-1.043970652334616	-3.254834232277822	-0.09078778020986
CHEMBL4523	CHEMBL3973242	-5.42495	-3.8171622436818846	-5.330297572301365	-2.5389064128198378
CHEMBL4501	CHEMBL1242977	-8.987197	-6.484220634773106	-4.492969767272496	-5.044272633784203
CHEMBL5407	CHEMBL2035631	-3.713572	-3.073907142124682	-2.0415802200746853	-3.0496567796701504
CHEMBL203	CHEMBL3671536	-4.248495	-3.5810042590769178	-2.3693748498806846	-3.8856965096848586
CHEMBL279	CHEMBL179698	0.356675	0.05755196846373663	-2.5614445028740485	-2.167328989293014
CHEMBL308	CHEMBL3691553	-8.327726	-7.874698536011654	-8.858894533059587	-7.13501050080464
CHEMBL279	CHEMBL483531	-1.609438	-5.203653837306077	-3.810321350584897	-4.748207426475323
CHEMBL279	CHEMBL3900268	-6.907755	-7.602544297880588	-9.427776419199779	-6.5868532199792185
CHEMBL5407	CHEMBL3676267	-2.079442	-2.0380357540461875	-2.088703429527719	-1.6405559842172726
CHEMBL301	CHEMBL1800456	-3.951244	-5.096323324543346	-4.529386406006217	-5.211274163924222
CHEMBL4179	CHEMBL3655584	-3.964615	-4.652341797283966	-3.727085278463888	-4.09105454310828
CHEMBL3038477	CHEMBL3903626	-4.60517	-3.973652222004222	-3.622658590759919	-3.6963256375460394
CHEMBL3234	CHEMBL1076202	-7.824046	-6.268599003752846	-7.413929792618841	-6.1327470073436405
CHEMBL5331	CHEMBL3973561	-1.360977	-2.959549434	-4.406189872795236	-2.4101546320995917
CHEMBL1868	CHEMBL421961	-3.401197	-5.693912286582974	-4.06187972972204	-4.782278002449959
CHEMBL3529	CHEMBL4109686	-2.70805	-3.91631532571098	-3.7333542597091376	-4.0964773895432725
CHEMBL3650	CHEMBL274654	-8.019613	-7.127303269590741	-6.8137328348586115	-6.929799312224223
CHEMBL4247	CHEMBL3687220	-2.054124	-0.9823923444444438	-2.1484850531004795	-2.253019259430939
CHEMBL2431	CHEMBL1794065	-2.079442	-3.175742616632588	-2.358200807851973	-3.146589274705705
CHEMBL301	CHEMBL392776	-4.317488	-5.255462811741142	-6.297594898166605	-5.096875250525573
CHEMBL3650	CHEMBL211940	-5.298317	-4.1081094519474926	-5.6898933155509335	-3.707865525273035
CHEMBL4722	CHEMBL3680534	-1.773256	-1.3808279507456307	1.9431823712447116	0.017752483722588863
CHEMBL279	CHEMBL3905485	-7.022886	-7.2940503989701	-6.767797748879429	-7.669715103969773
CHEMBL258	CHEMBL3426891	-4.912655	-4.38505270681523	-5.067922247468597	-4.397171053951314
CHEMBL2971	CHEMBL498859	-5.913503	-4.740456725992547	-7.608922372022025	-4.388432949775827
CHEMBL4142	CHEMBL3959787	-4.490096	-3.087067570498875	-4.223040391693032	-3.2225614400215563
CHEMBL4722	CHEMBL1271306	-1.386294	-1.6305482630076162	-1.5468012400188158	-2.667214051872162
CHEMBL203	CHEMBL511478	-6.126869	-3.7947922909935428	-3.9538511525016045	-3.730087754265953
CHEMBL2358	CHEMBL4110760	-6.907755	-6.962853320981057	-6.89348878184648	-7.061047615811485
CHEMBL2148	CHEMBL189963	-4.144721	-5.440780926886592	-5.908975319764377	-6.052564633577495
CHEMBL1913	CHEMBL3918345	-3.688879	-3.277246167836755	-3.3990934289831514	-3.4977693890646053
CHEMBL1868	CHEMBL512124	-5.598422	-5.97727616158045	-6.511820005520144	-6.745265855114574
CHEMBL279	CHEMBL380131	-4.290459	-5.364585864476775	-5.308649413982908	-4.786197503234501
CHEMBL299	CHEMBL122182	-6.907755	-7.3854497795682175	-6.44562702599845	-7.9557769421135935
CHEMBL279	CHEMBL3913993	-3.912023	-3.933929516624919	-4.3558206743701975	-3.938720906111595
CHEMBL279	CHEMBL2063322	-6.327937	-5.654826513325472	-6.798777708810911	-6.558472155804508
CHEMBL1824	CHEMBL3938265	-4.60517	-4.5687441345985915	-4.5229061798585155	-4.376976690579177
CHEMBL279	CHEMBL68663	-8.210668	-6.3809517400552656	-7.90318634273843	-5.761242206590785
CHEMBL1907602	CHEMBL599428	-1.791759	-5.662665412181119	-5.437732640240055	-6.423524703472407
CHEMBL2185	CHEMBL3330260	-7.783224	-4.737675173024764	-4.845091088213416	-4.263793543816715
CHEMBL4142	CHEMBL3950169	-1.542657	-1.6964996387527627	-2.2808233288608255	-1.6513414620553668
CHEMBL2971	CHEMBL4087044	-7.496097	-6.89791280779701	-7.775842294839037	-6.790912141013363
CHEMBL2148	CHEMBL3642304	-5.075174	-6.011646805304359	-4.558449937840597	-6.333693177094959
CHEMBL2147	CHEMBL3942435	-0.653886	-2.036181014015701	-1.302605290420726	-1.634667900686586
CHEMBL3983	CHEMBL3109936	-5.438079	-5.566963529428573	-8.069157378555781	-7.060570503510796
CHEMBL2431	CHEMBL1098939	-2.995732	-2.991483884069542	-2.310934449131593	-3.1381254667133525
CHEMBL3973	CHEMBL3933000	-1.312379	-1.5040440341693926	-1.230473773058606	-2.0390984234135128
CHEMBL1907600	CHEMBL191336	-1.098612	-6.385379834111092	-8.715533150788271	-7.9930135791987995
CHEMBL4523	CHEMBL3962369	-5.602488	-4.806376589579447	-6.971556983822806	-6.367374138815258
CHEMBL2147	CHEMBL3651920	-0.0	-0.47957510096550593	-1.3278708463671398	-0.5963979091906202
CHEMBL4523	CHEMBL4082422	-2.564949	-3.1398510238342636	-2.4554640122106632	-4.147300735091205
CHEMBL203	CHEMBL3680378	-2.495682	-2.6129347791413013	-2.2338812841919924	-2.99945439761784
CHEMBL3476	CHEMBL523692	-8.517193	-8.472622273829787	-9.082205687560428	-9.074130008815015
CHEMBL2068	CHEMBL3893176	-3.912023	-3.872443153333321	-3.902850066256607	-3.2496987845557816
CHEMBL2147	CHEMBL3354520	-6.309918	-2.694354703922445	-3.663729526081627	-1.6729268499179026
CHEMBL2971	CHEMBL3359925	-5.940171	-4.564481211220326	-4.716216837291271	-4.7340467174471
CHEMBL2358	CHEMBL3950281	-7.784556	-7.734967938680052	-7.78824838080874	-7.40747137305837
CHEMBL1844	CHEMBL3673457	-2.772589	-2.734823416781516	-2.689966252611033	-1.8348717174363416
CHEMBL5408	CHEMBL3687122	-6.745236	-4.196559429917657	-6.132042328616657	-3.493017609794785
CHEMBL2971	CHEMBL3953550	-2.302585	-3.8605082324943614	-3.2863190581753936	-3.654114610221977
CHEMBL203	CHEMBL2448064	-5.703782	-5.439477351914329	-4.866158341361149	-5.5403771361665966
CHEMBL3973	CHEMBL3906748	-0.0	0.0	-0.0259385477200188	-0.10123155744968493
CHEMBL4523	CHEMBL3691951	-1.803359	-2.1571972564338004	-1.287036289165048	-1.268364494329182
CHEMBL1907600	CHEMBL1910190	-8.575462	-7.110669893985117	-4.06937066160951	-6.02929356403239
CHEMBL2185	CHEMBL1215282	-5.768321	-5.655019836052934	-5.6920320623303615	-5.8524453124179985
CHEMBL2068	CHEMBL3961417	-6.907755	-6.921483259999979	-6.906150617922767	-7.189369152837147
CHEMBL2749	CHEMBL50470	-9.093807	-8.180984672564103	-8.333544377550409	-7.985580894022591
CHEMBL331	CHEMBL291324	-5.438079	-5.479065453177165	-5.587941845946516	-5.973945871487882
CHEMBL3920	CHEMBL596398	-1.740466	-2.356673158506809	-0.6735728885836761	-1.9013388432554024
CHEMBL3553	CHEMBL3944237	-5.669881	-4.867729573688888	-5.33153333575978	-5.033043751444107
CHEMBL1957	CHEMBL1650545	-4.60517	-5.8792470747462735	-5.8911013830769585	-5.807702573840954
CHEMBL2431	CHEMBL443633	-8.180321	-5.043229297046845	-5.53103778082128	-4.631885875937581
CHEMBL2094126	CHEMBL140808	-2.995732	-4.6052937599999995	-3.9836133232777584	-5.747229446522746
CHEMBL4501	CHEMBL3976247	-0.955511	-1.1467118221001793	-1.0754070566832532	-1.424099639439504
CHEMBL1824	CHEMBL1934632	-3.401197	-4.493346774217752	-4.323146737280108	-4.859303817610046
